,artist,song,text
363,Dusty Springfield,Doodlin',"Drop me off in Harlem  
Any place in Harlem  
There's someone waiting there  
Who makes it seem like Heaven up in Harlem  
  
I don't want your Dixie  
You can keep your Dixie  
There's no one down in Dixie  
Who can take me 'way from my hot Harlem  
  
Harlem has those southern skies  
They're in my baby's smile  
I idolize my baby's eyes  
And classy up-town style  
  
If Harlem moved to China  
I know of nothing finer  
Than to stow away on a 'plane some day  
And have them drop me off in Harlem  
  
Harlem has those southern skies  
They're in my baby's smile  
I idolize my baby's eyes  
And classy up-town style  
  
If Harlem moved to China  
I know of nothing finer  
Than to stow away on a 'plane some day  
And have them drop me off in Harlem  
  
If Harlem moved to China  
I know nothing finer than to be in Harlem

"
364,Dusty Springfield,Dream On,"I surround myself with superficial things  
Somethin' to toy with  
They don't mean a thing  
I got my share of secrets  
A long time overdue  
I got a world inside me  
I'd better keep on running to  
  
I dream on  
I dream on  
A fantasy to guide me  
And hope to see me through  
I dream on  
I dream on  
Do you want to be a dreamer?  
Be a dreamer  
If you want to be a dreamer  
Be a dreamer  
Come on, baby, be a dreamer, be a dreamer, oh, oh  
  
Now, my friends all say I'm crazy  
And I'm blowing every chance  
'Til until I hear your sweet, sweet music  
Nothin's gonna make me dance  
'Cause I'm a dreamer and my eyes give me away  
Oh, they're always sayin'  
All the things I'd never say  
  
I dream on  
I dream on  
A fantasy to guide me  
And hope to see me through  
I dream on  
I dream on  
Do you want to be a dreamer?  
Be a dreamer  
If you want to be a dreamer  
(Be a dreamer)  
Come on, baby, be a dreamer, be a dreamer, oh  
Do you want to be a dreamer?  
(Be a dreamer)  
If you want to be a dreamer  
(Be a dreamer)  
Come on, baby, be a dreamer,  
(Be a dreamer), oh, oh  
  
I believe in magic  
And in wishes coming true  
Somethin' tells me, baby  
That you believe it, too  
  
I dream on  
I dream on  
A fantasy to guide me  
And hope to see me through  
I dream on  
I dream on  
Do you want to be a dreamer?  
(Be a dreamer)  
If you want to be a dreamer  
(Be a dreamer)  
Come on, baby, be a dreamer  
(Be a dreamer)  
Ooh, hoo  
If you want to be a dreamer  
Be a dreamer  
Be a dreamer  
Oh, yeah  
Do you want to?  
Do you want to be a dreamer?  
Ah, ha, be a dreamer  
Yeah, be a dreamer, oh, ho  
Do you want to be a dreamer?

"
365,Dusty Springfield,Earthbound Gypsy,"Trees that grow without ground  
Young leaves that fall in spring  
Ground hogs tell me play games  
My games would reel the world  
Ring around the pine tree  
Smile a game around the sunsweep  
Cry a game across the moonbeam  
Across the earthbound gypsy  
Flowers build a green wall  
Blue flowers bloom in sand  
People tell me play games  
My games would reel the world  
Ring around the seaweed  
Ring your name around the sunsweep  
Cry your name across the moonbeam  
Tell the earthbound gypsy  
Play your gypsy game in my world  
Give your magic word to the people  
Who live in the underground world without sun  
In the world without moonbeams  
The village down deep without  
Purple leaves that seem red  
Grape vines that smile in fall  
Zebras tell me play games  
My games would spill the world  
Ring around the bean tree  
Jump a game around the sunsweep, moonbeam  
Magic earthbound gypsy  
Jump the fence  
Play your gypsy game in my world  
Give your magic word to the people  
Who live in the underground world without sun  
In the world without moonbeams  
The village down deep without  
Purple leaves that seem red  
Grape vines that smile in fall  
Zebras tell me play games  
My games would spill the world  
Ring around the bean tree  
Jump a game around the sunsweep, moonbeam  
Magic earthbound gypsy  
Jump the fence  
Hah!  

"
366,Dusty Springfield,Easy Evil,"Well you are  
Such an easy evil  
You're such a sensuous sin  
Sometimes I don't know where I'm goin'  
'Til I been taken in  
  
You're such an easy evil  
Such a promise of fun  
Sometimes I don't know what I'm doin'  
'Til I'm done, you're a sneaky one  
  
Here he comes now touchin' me  
Callin' my name  
Again  
Here I go now  
Like a moth to a flame  
I'm a puppet for you baby  
  
Such an easy evil  
You're such a sensuous sin  
Sometimes I don't know where I'm goin'  
'Til I been taken in, yeah  
  
Ooh, ooh, yeah, ooh, oh  
Here he comes now touchin' me  
Callin' my name  
Again  
Here I go now  
Like a moth to a flame  
I'm a puppet for you baby  
  
Such an easy evil  
You're such a sensuous sin  
Sometimes I don't know where I'm goin'  
'Til I been taken in  
  
Well, no, no, no, no, no, no  
No, no, no, no, no, no, no  
'Til I been taken in  
I been taken in  
I been taken in

"
367,Dusty Springfield,Every Ounce Of Strength,"I'll put your pictures all around my wall  
I'll build a tower of love that won't fall  
I'll do everything I can  
I'll try to be your own lovin' woman  
With every ounce of strength I have  
Oh, yeah  
  
Oh, there is nothing that I wouldn't do  
To let the world know  
I'm crazy 'bout you  
  
I'd use all of my woman's power  
To keep you happy for a million hours  
Every ounce of strength I have  
Every ounce of strength I have  
  
You can ask for what you want  
And a-get what you ask  
I'd give my all to make  
I would love for ever last  
With every ounce of strength I have  
Oh, yeah  
  
Long as blood runs through my veins  
Long as I can see clouds that bring on rain  
I'll use a-all of my woman's power  
To keep you happy for a million hours  
  
With every ounce of strength I have  
Every ounce of strength I have  
I'm gonna keep you happy  
With every, every, every, every ounce of strength I have  
Every ounce  
I'm gonna keep you happy  
With every, every, every

"
368,Dusty Springfield,Everyday I Have To Cry,"Everyday I have to cry some  
Everyday I have to cry some  
Dry the water from my eyes some  
Everyday I have to cry  
  
There was a little boy I had planned to marry  
This was my love I didn't want to share it  
I thought that love would make my life bright and sunny  
He said he couldn't love me 'cause he didn't have no money  
  
So, everyday I have to cry some  
Everyday I have to cry some  
Dry the water from my eyes some  
Everyday I have to cry  
  
I got me a boy  
I guess I really loved him  
Every night now I was thinking of him  
But you can't mix love with money  
'cause if you do it's gonna hurt somebody  
  
So, everyday I have to cry some  
Everyday I have to cry some  
Dry the water from my eyes some  
Everyday I have to cry  
  
Although I know that he's just a poor boy  
Is it wrong to love 'cause he's not a rich boy?  
Every time you mix love with money  
Every time you hurt somebody  
  
So, everyday I have to cry some  
Everyday I have to cry some  
Dry the water from my eyes some  
Everyday I have to cry  
  
Everyday I have to cry  
Everyday I have to cry  
Oh, oh

"
369,Dusty Springfield,Exclusively For Me,"This is a song written exclusively for me  
Something to warm me on a lonely Winter's night  
And if I want to think someone's thinking of me  
I look into my song, see who I can see  
  
My pace is curlin', hurlin' now, from key to key  
Written through the gloom  
Of a lonely empty room  
All the lines start to unlock my mind and I feel free  
The Winter's night gives way to a warm Summer's day, yeah, yeah  
  
The light's turned off, but there's nobody to turn on  
And there's no happiness in having to undress  
I put such thoughts aside and listen to my song  
Now, it makes things better  
My song does the rest, yeah  
  
This is a song written exclusively for me  
Something to warm me on a lonely winters night  
And if I want to think of someone's thinking of me  
I look into my song and see who I can see

"
370,Dusty Springfield,"Fine, Fine, Very Fine Love","I never knew how good love could be  
All I'd ever known was make believe  
So many times Ive played the fool  
Baby, til I met you  
Now everything has fallen in place  
You can tell by the smile on my face  
For every lonely tear that Ive cried  
I'm that much satisfied  
  
We've got a fine, fine, very fine love  
We've got a fine, fine, very fine love  
You know it when you find one  
Shining like a diamond  
  
Its so fine, fine, very fine love  
How did I ever live without your love?  
Its the only thing I'm certain of  
No matter what I'm going through  
I know I can count on you  
  
You are more precious to me every day  
Life is better now in every way  
You don't have to lay the world at my feet  
You have made my world complete  
  
We've got a fine, fine, very fine love, oh, oh  
We've got a fine, fine, very fine love  
You know it when you find one  
Shining like a diamond  
Its so fine, so fine, very fine love  
  
Ive got no apprehensions  
You've got the best intentions  
We've got a, we've got a, we've got a fine, fine, very fine love  
We've got a fine, fine, very fine love  
A very fine  
A very fine love  
Very fine love, ah, ha, ooh, hoo  
So fine, hey, so fine  
So good, so good love

"
371,Dusty Springfield,Get Yourself To Love,"Isn't it time all of love's bad debts got paid?  
Don't be afraid  
Isn't it true?  
If you don't trust in yourself  
You'll trust no-one else  
All your favorite memories  
Are not your worst enemies  
Come on, give 'em a ride  
You gotta decide to push them aside  
Give it a try  
  
You gotta get yourself to love  
She's not the only one  
You, you gotta get yourself to love  
Why be the lonely one?  
Get yourself to love  
  
Take away the things you need to start again  
Your heart will never mend  
Take away, oh, the chance you have to slip and fall  
You will miss it all  
  
Drop your one-part harmonies  
For the harder melodies  
You're so aware  
Of the crosses you bear  
Don't be so scared  
Show that you care  
  
Oh, you, oh, you gotta get yourself to love  
She's not the only one  
Oh, you, yes you, you gotta get yourself to love  
Why be the lonely one?  
  
Oh, you, yeah, you gotta get yourself to love  
Yes, love, you gotta love sometime  
You, oh, you  
Why be the sad and lonely one?  
You know  
You can do it, yes, you can do it, you can do it for yourself  
Yes, you can, oh, don't bend  
You can do it, you can do it, you can do it  
You can do it for yourself

"
372,Dusty Springfield,Give Me Time,"If you'll only give me time  
All the heartache that he left behind  
Will fade from my mind  
I'll be free to love again  
  
If you'll only give me time  
I'll forget I even knew his name  
Forget that he came  
I'll be no good till I can  
Try to understand  
But when I'm sure I need him no more  
That's when I'll reach out for your hand  
  
So darling give me time  
And you will see that i'm  
Ready to love you  
Just as you love me  
Wait awhile  
'til I can find my smile  
And I'll be yours for as long as I live  
If you'll only give me time, yeah  
  
So darling give me time  
And you will see that i'm  
Ready to love you  
Just as you love me, oh  
Wait awhile  
'til I can find my smile  
And I'll be yours for as long as I live  
If you'll only give me time

"
373,Dusty Springfield,Go Ahead On,"If you're gonna break my heart  
Go ahead on  
Guess you think you're kinda smart  
Go ahead on  
(Well you've got another girl)  
And you're having fun  
(Got her head in a whirl)  
See what you've done  
Go ahead on  
(Go ahead on)  
I said go ahead on  
(Go ahead on)  
  
You never call me on the 'phone  
Make me so sad  
Sittin' all alone  
Feelin' bad  
(Tired of being your fool)  
'Cause you told me lies  
(I can't take no more)  
Of no alibi  
Go ahead on  
(Go ahead on)  
Go ahead on  
(Go ahead on)  
  
For a little while  
We had a good thing goin'  
Everything was peaches and cream  
But the devil in you started showin'  
Do you understand now  
What I mean?  
  
You put me down  
Every night  
If you want to be a clown  
That's all right  
(When it's all too late)  
Then you'll see  
(She's done the same to you)  
Like you did it to me  
Go ahead on  
(Go ahead on)  
Go ahead on  
(Go ahead on)  
  
You put me down  
Every night  
If you want to be a clown  
That's all right  
(When it's all too late)  
Baby you'll see  
(She's done the same to you)  
Like you did it to me  
Go ahead on  
(Go ahead on)  
Go ahead on  
(Go ahead on)  
  
Git, git, git  
(Go ahead on)  
Go ahead on  
(Go ahead on)  
You'd better pack your bag  
(Go ahead on)  
Go ahead on  
(Go ahead on)  
Bye, bye, bye  
(Go ahead on)  
Go ahead on

"
374,Dusty Springfield,Go Easy On Me,"hear you baby, I know how you feel  
We're both hungry for something that's real  
Be honest with me or don't even try  
'Cause I can't afford another goodbye  
  
Go easy on me, baby, not too rough  
If this is right, there's no need to rush  
Oh, go easy on me, if you don't mind  
'Cause I can't afford to lose another time  
  
Starting over isn't easy as it sounds  
When you try to make the pieces fit  
They all fall down  
And I need more than someone to hold on to  
I need a love that's tried and true  
It's what I'm searching for  
It's worth waiting for  
  
Talk gently to me, nice and low  
If you mean it, baby, my heart will know  
Oh, go easy on me, like walking on ice  
'Cause forever happens once not twice  
  
Starting over isn't easy as it sounds  
When you try to make the pieces fit  
They all fall down  
And I need more than someone to hold on to  
I need a love that's tried and true  
It's what I'm looking for  
It's worth waiting for  
  
Go easy on me, baby, not too rough  
If this is right, we'll know soon enough  
Oh, go easy on me, not too fast  
I gotta believe that what's between us  
Can be more than just a promise  
'Cause they don't last  
So all that I ask  
Go easy on me  
Ooh, ooh, ooh, ooh  
Easy, ooh, ooh, ooh

"
375,Dusty Springfield,Goin' Back,"I think I'm goin' back  
To the things I learned so well in my youth,  
I think I'm returning to  
The days when I was young enough to know the truth  
  
Now there are no games  
To only pass the time  
No more coloring books,  
No Christmas bells to chime  
But thinking young and growing older is no sin  
And I can play the game of life to win  
  
I can recall a time,  
When I wasn't afraid to reach out to a friend  
And now I think I've got  
A lot more than a skipping rope to lift  
  
Now there's more to do  
Than watch my sailboat glide  
Then everyday can be my magic carpet ride  
And I can play hide and seek with my fears,  
And live my life instead of counting my years  
  
Let everyone debate the true reality,  
I'd rather see the world the way it used to be  
A little bit of freedom, all we're left  
So catch me if you can  
I'm goin' back  
  
I can recall,  
I can remember  
  
I can recall,  
I can remember  
  
I can recall,  
I can remember

"
376,Dusty Springfield,Gotta Get Used To You,"Who d'you think you're kidding?  
You walk out on my life  
Now, you're back again  
And you think that nothing's changed  
Denying superstitions, defying traditions  
It seems like we've been through this before  
Now, it's gonna be like starting all over again  
Oh, baby, don't you know?  
It's gonna be like starting all over again  
I gotta get used to you  
I gotta get used to you, again  
I gotta get used to you  
I got to get used to you, again  
You know I love to feel you  
Reach the depth of my heart  
Deep inside of me  
The way it used to do  
I've had so many lovers  
No-one could ever tame me  
They all seem to rub me the wrong way  
They always get my back up  
No-one seems to do the things that you do for me  
And now that you're back in my life again  
I gotta get used to you  
I gotta get used to you, again  
I gotta get used to you  
I got to get used to you, again  
I gotta get used to you  
I gotta get used to you, again  
I gotta get used to you  
I got to get used to you, again  
I gotta get used to you  
I gotta get used to you, again  
I gotta get used to you  
I got to get used to you, again  
I gotta get used to you  
I gotta get used to you, again  
I gotta get used to you  
I got to get used to you, again  
I gotta get used to you  
I gotta get used to you, again  
I gotta get used to you  
I got to get used to you, again  
I gotta get used to you  
I gotta get used to you, again  
I gotta get used to you  
I got to get used to you, again  

"
377,Dusty Springfield,Guess Who,"(Guess who?)  
Where's the girl who hurt herself last night?  
(Guess who?)  
Didn't kiss you and thought she was right  
Everyone had told me  
Be careful when he holds me  
And I was  
  
(Guess who?)  
Had to listen to all that she hears  
(Guess who?)  
Has a pillow that's all wet with tears  
You were oh-so tender  
But I wouldn't surrender  
Now you're gone  
  
I told my friends ""He'll never get my heart""  
And when I kissed you  
Had to resist you  
Said ""Better go""  
I hurt you so  
  
Wished you had stayed  
But I made you go away  
(Guess who?)  
Tried to be much too cool yesterday  
(Guess who?)  
Let the boy that she loves get away  
I never should have listened  
'Cause now your love I'm missin'  
It's too late  
Woah, it's too late, ahh, ha  
  
I never should have listened  
'Cause now your love I'm missin'  
It's too late  
Oh, it's too late  
Ah, oh, ah, ah, oh  
It's too late, mmm

"
378,Dusty Springfield,Haunted,"Ooh, hoo  
I can't eat right  
I can't sleep nights  
Oh, honey look at what you've done to me  
Life is nowhere  
And it's no fair  
'Cause you've got me by the memory  
  
Oh, now I feel you near me  
And see your face  
In my dreams  
Every hour all night through  
Oh, I'm haunted  
Yes I'm haunted, haunted by you  
  
There ain't no doubt  
I can't get out  
Of this trouble that you've got me in  
If I hurt you  
Didn't mean to  
Oh, and I'm sorry  
Ain't the word I've been  
And if you don't come back to me pretty soon  
I don't know what I'm gonna do  
  
'Cause I'm haunted  
Yes I'm haunted, haunted by you, woah, oh  
  
Oh, I just can't forget you  
'Cause you haunt me everywhere I go  
Oh I'm begging you  
Don't say no  
No, no, no, no, no, no, no, no, no, no, no, no  
  
And if you don't come back to me pretty soon  
I don't know what I'm gonna do  
'Cause I'm haunted  
Said I'm haunted,ooh, haunted by you  
Oh, haunted by you  
Haunted by you  
Haunted by you-hoo  
Haunted by you  
Oh, haunted by you  
Baby, haunted by you  
Ooh, by you

"
379,Dusty Springfield,Heart And Soul,"Ooh, hoo  
It was back in 'sixty-three  
We were young and we were free  
Thought the world was really ours for the taking  
We had heart and we had soul  
Ooh, we lived for rock and roll  
And didn't we, didn't we, didn't we do it?  
Fashions come and fashions go  
We were there so we should know  
I sometimes smile when I think of how I looked then  
Burning candles at both ends  
Hoping time would make amends  
And didn't we, didn't we, didn't we do it?  
With heart and soul  
The world is yours, the stars are too  
If you bring out the best in you  
With heart and soul  
Whatever you've been wantin' to do  
Heart and soul will see it through, oh, ho  
Now we're older nothing's changed  
Just some things are rearranged  
But the message is the same as when we started  
We're gettin' stronger everyday  
Looking back now we can say  
Didn't we, didn't we, didn't we do it?, ahh  
With heart and soul  
The world is yours, the stars are too  
If you bring out the best in you  
With heart and soul  
Whatever you've been wantin' to do  
Heart and soul will see it through, ahh  
See it through, see it through, ooh, hoo  
Ooh, hoo, sing it, sing it, sing it, oh, yeah  
With heart and soul  
The world is yours, the stars are too  
If you bring out the best in you  
With heart and soul  
Whatever you've been wantin' to do  
Heart and soul will see it through  
Oh, ho, it will see, will see, will see it through, ooh, hoo  
You can see it, you can see it, see it, see it through  
You can see it, you can see it  

"
380,Dusty Springfield,Hollywood Movie Girls,"Today I went out on a movie call  
I saw a million nervous faces  
I knew them all  
Hollywood movie girls  
We're all wearing our one good interview dress  
The one showin' our legs  
Aah, we're lookin' our best  
Now, who will be chosen for the screen test?  
It's your guess  
Hollywood movie girls  
And each and every potential star  
Drives home in the night in her economy car  
Whoever thought home would be a one-room flat?  
Well, as simple as that  
Hollywood movie girls  
Each morning up early to call on the 'phone  
Agents, producers, oh, they're never at home  
Like door-to-door salesmen, we are selling ourselves  
Ooh, nothing else  
Hollywood movie girls  
And each and every potential star  
Drives home in the night in her economy car  
Whoever thought home would be a one-room flat?  
Well, as simple as that  
Hollywood movie girls  
And just about bedtime each one of us asks  
Tell me, when will I make it to the big-time at last?  
Oh, small parts you're offered  
Aah, but those too shall pass  
Nothing lasts  
Hollywood movie girls  
Yeah, and each and every potential star  
Drives home in the night in her economy car  
Whoever thought home would be a one-room flat?  
Well, as simple as that  
Hollywood movie girls  
Oh, star light, star bright, won't you wish on me tonight?  
Wish I may, wish I might  
Shine your light for me  

"
381,Dusty Springfield,How Can I Be Sure,"How can I be sure?  
In a world that's constantly changing  
How can I be sure?  
Where I stand with you  
  
Whenever i  
Whenever I am away from you  
I wanna die  
'cause you know I wanna stay with you  
  
How do I know?  
Maybe you're trying to use me  
Flying too high can confuse me  
Touch me, but don't take me down  
  
Whenever i  
Whenever I am away from you  
My alibi is telling people  
I don't care for you  
  
Maybe I'm just hanging round  
With my head up, upside down  
It's a pity for you  
I can't seem to find somebody new that's as  
Wonderful baby as you  
  
How can I be sure?  
I really, really, really, wanna know  
Really, really, wanna know , yeah  
  
Also whether  
Whether or not we're together  
Together will seem that much better  
I love you, I love you forever  
You know where I can be found  
  
How can I be sure?  
In a world that's constantly changing  
How can I be sure  
I'll be sure with you?

"
382,Dusty Springfield,I Am Curious,"I'm curious, I want to know  
I'm an idealist, I'll let it show  
I'm curious with myself  
I'm delirious from wanting  
  
The noise that announces a seduction  
I'm a volcano  
In a state of eruption  
I live life with a wild intensity  
Need to be aroused  
To the point of intimacy  
  
What are your motives?  
I got to know  
I'm doing research  
I got to know  
What are your motives?  
I got to know  
Tell me your motives, oh, oh  
  
'Cause I'm curious, I want to know  
I'm an idealist, I'll let it show  
I'm curious with myself  
I'm delirious from wanting  
  
The fusing, the melting of two bodies  
I'm addicted to lethal sexuality  
I live life on the edge of ecstasy  
Need to be desired  
Nothing else fulfills me  
  
What are your motives?  
I got to know  
I'm doing research  
I got to know  
What are your motives?  
I got to know  
Tell me your motives, ooh, ooh  
  
I'm curious, I want to know  
I'm an idealist, I'll let it show  
I'm curious with myself  
I'm delirious from wanting  
  
I'm curious, I want to know  
I'm an idealist, I'll let it show  
I'm curious with myself  
I'm delirious from wanting  
  
Yes, I'm curious, I want to know  
I'm an idealist, I'll let it show  
I am curious with myself  
Too delirious from singing  
'Cause I'm curious, I want to know  
I'm an idealist, I'll let it show  
I'm curious with myself  
I'm delirious from wanting

"
383,Dusty Springfield,I Am Your Child,"And I am your child  
Wherever you go  
You take me too  
Whatever I know  
I learned from you  
Whatever I do  
You taught me to do  
I am your child  
And I am your chance  
  
Whatever will come  
Will come from me  
Tomorrow is won  
By winning me  
Whatever I am  
You taught me to be  
I am your hope  
I am your chance  
And I am your child  
  
Whatever I am  
You taught me to be  
I am your hope  
I am your chance  
And I am your child

"
384,Dusty Springfield,I Believe In You,"It's gone way beyond just lovin'  
And for a long time now  
It's been more than just a thrill  
Oh, honey, I-I-I-I, I believe in you, oh  
Oh, my, na, na, na, na, na, na, woah  
Ma, na, na, na  
Oh, my, na, na, na, na, na, na, woah  
Ma, na, na, na  
  
Oh, well my friends say  
Say that you're good-looking  
But I swear I can't tell them what you look like anymore  
'Cause honey, I-I-I-I-I, I believe in you, oh, oh  
  
Well I feel it, I feel it  
Oh, baby  
I feel it in my heart  
  
Well you did it, you did it  
My heart is full  
Na, na, na, na, na, na, na, na, woah  
Ma, na, na, na  
I've waited a long time  
To have me this feelin'  
A Sunday type of feeling  
All peaceful and out of sight  
Oh, honey,I-I-I-I-I, I believe in you  
Oh, baby  
Na, na, na, na, na, na, na, woah  
Ma, na, na, na  
Oh, na, na, na, na, na, na, na, woah  
Ma, na, na, na  
  
I-I-I-I-I, I believe in you  
Yes I do  
Yes I do  
Believe in you  
I-I-I-I-I, I believe in you  
Yes I do  
Yes I do  
Oh, honey, I-I-I-I-I

"
385,Dusty Springfield,I Can't Help The Way I Don't Feel,"You want me to say I love you too  
There's nothing in the world I'd rather do  
You will never know how hard I've tried  
But I can't change the way I feel inside  
It's nothing that you did or haven't done  
Who knows what makes somebody love someone?  
I wish that's the way that we could be  
But love is up to love and not to me  
I can't help the way that I don't feel  
Take what isn't there and make it real  
You're where I should be going  
But my heart is at the wheel  
And I can't help the way that I don't feel  
It's nothing that you did or haven't done  
Who knows what makes somebody love someone?  
I wish that's the way that we could be  
But love is up to love and not to me  
I can't help the way but I don't feel  
Take what isn't there and make it real  
You're where I should be going  
But my heart is at the wheel  
And I can't help the way that I don't feel  
Oh, I can't help the way that I don't feel  
Take what isn't there and make it real  
You're where I should be going  
But my heart is at the wheel  
And I can't help the way that I don't feel, oh, oh, oh  

"
386,Dusty Springfield,I Can't Make It Alone,"Now you know me  
You know how proud I am  
And what I'm gonna tell you now  
Won't be easy to say  
  
Before I left your side  
Ooh, I was so happy then  
But I've been so lonely  
Since I've been away  
Oh, baby  
  
I've tried and I know I can't make it alone  
It's such a hard way to go  
I just can't make it alone  
There's something in my soul  
That will always  
Lead me back to you  
  
What can I say now?  
Sorry is just not good enough  
I couldn't blame you if you hurt me now  
The way I hurt you then  
  
But who else can I turn to?  
Oh, baby, I'm begging you  
Won't you reach out for my dying soul?  
And make me live again  
Oh, baby, it's so hard  
  
I've tried and I know I can't make it alone  
It's such a hard way to go  
I just can't make it alone  
There's something in my soul  
That will always  
Lead me back to you  
  
Baby, help me  
I've tried and I know I can't make it alone  
It's such a hard way to go  
And I can't make it alone  
There's something in my soul  
That will always  
Lead me back to you  
  
Oh, help me  
(Please help me)  
You know I need you  
(I need you)  
I'm saying that I need you  
I just can't make it by myself  
(I just can't make it by myself)  
I just can't make it all alone  
(I just can't make it all alone)  
I just can't make it by myself  
(I just can't make it by myself)  
Come on baby  

"
387,Dusty Springfield,I Can't Wait Until I See My Baby's Face,"I can't wait until I see my, my baby's face  
When I tell him that I'm through  
Yes, I'm through with him  
'Cause he's been running round  
And I got to, to put him down  
I can't wait to see the look  
The look in his eyes  
  
I wonder if he'll cry  
When I tell him this is goodbye, yes it is  
Or will he try to change my mind  
And make me stay? yeah  
  
Or will he turn around  
And, with a smile on his face  
Just walk away?  
Just walk away  
  
I can't wait until I see my, my baby's face  
Gotta find out what I mean  
What I mean to him  
'Cause just one tear is all he's got to, to shed for me  
And I know that l will run, yes I'll run to him  
I'll hold him tight  
Never, never let him go, no-o-o  
  
And I can't wait until I see my, my baby's face  
You know, I just can't wait until I see my baby's, baby's face  
You know, I just can't wait until I see my, my baby's face  
I can't wait until I

"
388,Dusty Springfield,I Close My Eyes And Count To Ten,"It isn't the way that you look  
And it isn't the way that you talk  
It isn't the things that you say or do  
Make me want you so  
  
It is nothing to do with the wine  
Or the music that's flooding my mind  
But never before have I been so sure  
You're the someone I dreamed I would find  
  
It's the way you make me feel  
The moment I am close to you  
It's a feeling so unreal  
Somehow I can't believe it's true  
The pounding I feel in my heart  
The hoping that we'll never part  
I can't believe this is really happening to me  
  
I close my eyes and count to ten  
And when I open them you're still here  
I close my eyes and count again  
I can't believe it but you're still here  
  
We were strangers a moment ago  
With a few dreams but nothing to show  
The world was a place  
With a frown on its face  
And tomorrow was just, I don't know  
  
But the way you make me feel  
The moment I am close to you  
Makes today seem so unreal  
Somehow I can't believe it's true  
Tomorrow will you still be here?  
Tomorrow will come but I fear  
That what is happening to me  
Is only a dream  
  
I close my eyes and count to ten  
And when I open them you're still here  
I close my eyes and count again  
I can't believe it but you're still here  
I close my eyes and count to ten  
And when I open them you're still here

"
389,Dusty Springfield,I Don't Think We Could Ever Be Friends,"It's the end of our journey  
What can I do?  
Lonely together  
When I'm alone with you  
  
Now that we've come so far  
It seems like the end  
We could be lovers  
We could never be friends  
  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
  
We can never talk  
Like others seem to do  
Lonely together  
Making love to you  
  
We don't get nothing  
From the letters we send  
We could be lovers  
We could never be friends  
  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
  
Plus a new relationship  
You know you break my heart  
What I feel for you's too strong  
It has been from the start  
Every time I see your face  
It's tearing me apart  
What is need is love from you  
Oh, but I can't?  
  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
I don't think we could ever  
I don't think we could ever be friends  
Ah, ha

"
390,Dusty Springfield,I Don't Want To Hear It Anymore,"In my neighborhood  
We don't live so good  
The rooms are small  
And the buildings made of wood  
  
I hear the neighbors talking 'bout you and me  
I guess I heard it all  
'Cause the talk is loud  
And the walls are much too thin  
  
He don't really love her  
That's what I heard them say  
He sure wasn't thinking of her today, oh no  
(He wasn't thinking of her today)  
  
I saw them in the front yard  
Said the boy in room one four nine  
He was talking to a girl I've never seen before  
And standing there together, oh, they looked so good  
  
I don't want to hear it anymore  
(I don't want to hear it)  
I don't want to hear it anymore  
(Anymore)  
'Cause the talk just never ends  
And the heartache soon begins  
The talk is so loud  
And the walls are much too thin  
  
Ain't it sad, said the woman down the hall  
That when a nice girl falls in love  
Ain't it just too bad that she had to fall  
For a boy who doesn't care for her at all?  
(It's so sad)  
  
I don't want to hear it anymore  
(I don't want to hear it)  
I just can't stand to hear it anymore  
(Anymore)  
'Cause the talk just never ends  
And the heartache soon begins  
The talk is so loud  
And the walls are much too thin  
  
I don't want to hear it anymore  
(Can't stand to hear it)  
(Don't want to hear it)  
I just can't stand to hear it anymore  
(Don't talk about it)  
(Can't stand to hear it)  
Oh, baby, baby  
I just can't stand

"
